original_seq	label	blocks
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_swapAG	a,B,C,D,E,F,g
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_swapBF	A,b,C,D,E,f,G
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_swapC	A,B,c,D,E,F,G
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_swapCE	A,B,c,D,e,F,G
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_swapCEG	A,B,c,D,e,F,g
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_swapCG	A,B,c,D,E,F,g
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_swapD	A,B,C,d,E,F,G
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_swapE	A,B,C,D,e,F,G
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_swapEG	A,B,C,D,e,F,g
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT;HAND_swapG	A,B,C,D,E,F,g
chr1-135793436-135793600_CPPE	chr1-135793436-135793600_CPPE_WT	A,B,C,D,E,F,G
chr1-132064989-132065153_UPPN	chr1-132064989-132065153_UPPN_WT	a,b,c,d,e,f,g
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_76dCRX-R,79dCRX-F	A,Bx72-90x75-89,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_79dCRX-F	A,Bx75-89,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_79dCRX-F,88dCRX-R	A,Bx75-89,Cx84-98,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_76dCRX-R	A,Bx72-90,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_76dCRX-R,79dCRX-F,88dCRX-R	A,Bx72-90x75-89,Cx84-98,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_76dCRX-R,88dCRX-R	A,Bx72-90,Cx84-98,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_88dCRX-R	A,B,Cx84-98,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_76dCRX-R,79dCRX-F,88dCRX-R_v2	A,Bx72-90x75-89,Cx84-98,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_76dCRX-R,79dCRX-F_v3	A,Bx72-90x75-89,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_76dCRX-R,88dCRX-R_v2	A,Bx72-90,Cx84-98,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_76dCRX-R_v2	A,Bx72-90,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_79dCRX-F,88dCRX-R_v3	A,Bx75-89,Cx84-98,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_79dCRX-F_v3	A,Bx75-89,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_88dCRX-R_v2	A,B,Cx84-98,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer1-20Scramble2	Ax0-20,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer1-20Scramble4	Ax0-20,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer1-72Scramble2	Ax0-72,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer1-72Scramble4	Ax0-72,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer109-128Scramble2	A,B,C,Dx108-117,Ex117-126,Fx126-128,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer109-128Scramble4	A,B,C,Dx108-117,Ex117-126,Fx126-128,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer11-30Scramble1	Ax10-30,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer11-30Scramble3	Ax10-30,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer11-30Scramble5	Ax10-30,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer119-138Scramble1	A,B,C,D,Ex118-126,Fx126-134,Gx134-138
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer119-138Scramble3	A,B,C,D,Ex118-126,Fx126-134,Gx134-138
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer119-138Scramble5	A,B,C,D,Ex118-126,Fx126-134,Gx134-138
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer129-148Scramble2	A,B,C,D,E,Fx128-134,Gx134-148
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer129-148Scramble4	A,B,C,D,E,Fx128-134,Gx134-148
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer139-158Scramble1	A,B,C,D,E,F,Gx138-158
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer139-158Scramble3	A,B,C,D,E,F,Gx138-158
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer139-158Scramble5	A,B,C,D,E,F,Gx138-158
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer145-164Scramble2	A,B,C,D,E,F,Gx144-164
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer145-164Scramble4	A,B,C,D,E,F,Gx144-164
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer21-40Scramble2	Ax20-40,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer21-40Scramble4	Ax20-40,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer31-50Scramble1	Ax30-50,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer31-50Scramble3	Ax30-50,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer31-50Scramble5	Ax30-50,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer41-60Scramble2	Ax40-60,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer41-60Scramble4	Ax40-60,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer51-70Scramble1	Ax50-70,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer51-70Scramble3	Ax50-70,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer51-70Scramble5	Ax50-70,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer53-72Scramble2	Ax52-72,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer53-72Scramble4	Ax52-72,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer99-118Scramble1	A,B,C,Dx98-117,Ex117-118,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer99-118Scramble3	A,B,C,Dx98-117,Ex117-118,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer99-118Scramble5	A,B,C,Dx98-117,Ex117-118,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer99-164Scramble1	A,B,C,Dx98-117,Ex117-126,Fx126-134,Gx134-164
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer99-164Scramble3	A,B,C,Dx98-117,Ex117-126,Fx126-134,Gx134-164
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer99-164Scramble5	A,B,C,Dx98-117,Ex117-126,Fx126-134,Gx134-164
chr9-102717090-102717254_UPPP	chr9-102717090-102717254_UPPP_WT;HAND_swapA	A,b,c,d,e,f,g
chr9-102717090-102717254_UPPP	chr9-102717090-102717254_UPPP_WT;HAND_swapAD	A,b,c,D,e,f,g
chr9-102717090-102717254_UPPP	chr9-102717090-102717254_UPPP_WT;HAND_swapADG	A,b,c,D,e,f,G
chr9-102717090-102717254_UPPP	chr9-102717090-102717254_UPPP_WT;HAND_swapAG	A,b,c,d,e,f,G
chr9-102717090-102717254_UPPP	chr9-102717090-102717254_UPPP_WT;HAND_swapBE	a,B,c,d,E,f,g
chr9-102717090-102717254_UPPP	chr9-102717090-102717254_UPPP_WT;HAND_swapBF	a,B,c,d,e,F,g
chr9-102717090-102717254_UPPP	chr9-102717090-102717254_UPPP_WT;HAND_swapCE	a,b,C,d,E,f,g
chr9-102717090-102717254_UPPP	chr9-102717090-102717254_UPPP_WT;HAND_swapCF	a,b,C,d,e,F,g
chr9-102717090-102717254_UPPP	chr9-102717090-102717254_UPPP_WT;HAND_swapD	a,b,c,D,e,f,g
chr9-102717090-102717254_UPPP	chr9-102717090-102717254_UPPP_WT;HAND_swapDG	a,b,c,D,e,f,G
chr9-102717090-102717254_UPPP	chr9-102717090-102717254_UPPP_WT;HAND_swapG	a,b,c,d,e,f,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_76dCRX-R,79dCRX-F,88dCRX-R_v3	A,Bx72-90x75-89,Cx84-98,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_76dCRX-R,79dCRX-F_v2	A,Bx72-90x75-89,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_76dCRX-R,88dCRX-R_v3	A,Bx72-90,Cx84-98,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_76dCRX-R_v3	A,Bx72-90,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_79dCRX-F,88dCRX-R_v2	A,Bx75-89,Cx84-98,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_79dCRX-F_v2	A,Bx75-89,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_88dCRX-R_v3	A,B,Cx84-98,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer1-20Scramble1	Ax0-20,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer1-20Scramble3	Ax0-20,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer1-20Scramble5	Ax0-20,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer1-72Scramble1	Ax0-72,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer1-72Scramble3	Ax0-72,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer1-72Scramble5	Ax0-72,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer109-128Scramble1	A,B,C,Dx108-117,Ex117-126,Fx126-128,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer109-128Scramble3	A,B,C,Dx108-117,Ex117-126,Fx126-128,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer109-128Scramble5	A,B,C,Dx108-117,Ex117-126,Fx126-128,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer11-30Scramble2	Ax10-30,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer11-30Scramble4	Ax10-30,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer119-138Scramble2	A,B,C,D,Ex118-126,Fx126-134,Gx134-138
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer119-138Scramble4	A,B,C,D,Ex118-126,Fx126-134,Gx134-138
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer129-148Scramble1	A,B,C,D,E,Fx128-134,Gx134-148
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer129-148Scramble3	A,B,C,D,E,Fx128-134,Gx134-148
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer129-148Scramble5	A,B,C,D,E,Fx128-134,Gx134-148
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer139-158Scramble2	A,B,C,D,E,F,Gx138-158
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer139-158Scramble4	A,B,C,D,E,F,Gx138-158
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer145-164Scramble1	A,B,C,D,E,F,Gx144-164
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer145-164Scramble3	A,B,C,D,E,F,Gx144-164
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer145-164Scramble5	A,B,C,D,E,F,Gx144-164
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer21-40Scramble1	Ax20-40,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer21-40Scramble3	Ax20-40,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer21-40Scramble5	Ax20-40,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer31-50Scramble2	Ax30-50,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer31-50Scramble4	Ax30-50,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer41-60Scramble1	Ax40-60,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer41-60Scramble3	Ax40-60,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer41-60Scramble5	Ax40-60,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer51-70Scramble2	Ax50-70,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer51-70Scramble4	Ax50-70,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer53-72Scramble1	Ax52-72,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer53-72Scramble3	Ax52-72,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer53-72Scramble5	Ax52-72,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer99-118Scramble2	A,B,C,Dx98-117,Ex117-118,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer99-118Scramble4	A,B,C,Dx98-117,Ex117-118,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer99-164Scramble2	A,B,C,Dx98-117,Ex117-126,Fx126-134,Gx134-164
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_spacer99-164Scramble4	A,B,C,Dx98-117,Ex117-126,Fx126-134,Gx134-164
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_swapA	a,B,C,D,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_swapAD	a,B,C,d,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_swapADG	a,B,C,d,E,F,g
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_swapAG	a,B,C,D,E,F,g
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_swapBE	A,b,C,D,e,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_swapBF	A,b,C,D,E,f,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_swapCE	A,B,c,D,e,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_swapCF	A,B,c,D,E,f,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_swapD	A,B,C,d,E,F,G
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_swapDG	A,B,C,d,E,F,g
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT;HAND_swapG	A,B,C,D,E,F,g
chr12-110851974-110852138_CPRE	chr12-110851974-110852138_CPRE_WT	A,B,C,D,E,F,G
chr9-102717090-102717254_UPPP	chr9-102717090-102717254_UPPP_WT	a,b,c,d,e,f,g
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_27dRORB-R,79dCRX-F	A,Bx23-40,C,D,E,Fx75-89,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_27dRORB-R,79pCRX-F,113pCRX-F	A,Bx23-40,C,D,E,Fx81C,G,Hx115C,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_79dCRX-F	A,B,C,D,E,Fx75-89,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_79dCRX-F,113dCRX-F	A,B,C,D,E,Fx75-89,G,Hx109-123,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113dCRX-F	A,B,C,D,E,F,G,Hx109-123,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_27dRORB-R	A,Bx23-40,C,D,E,F,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_27dRORB-R,113dCRX-F	A,Bx23-40,C,D,E,F,G,Hx109-123,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_27dRORB-R,79dCRX-F,113dCRX-F	A,Bx23-40,C,D,E,Fx75-89,G,Hx109-123,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113dCRX-F_v2	A,B,C,D,E,F,G,Hx109-123,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_27dRORB-R,113dCRX-F_v2	A,Bx23-40,C,D,E,F,G,Hx109-123,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_27dRORB-R,79dCRX-F,113dCRX-F_v2	A,Bx23-40,C,D,E,Fx75-89,G,Hx109-123,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_27dRORB-R,79dCRX-F_v3	A,Bx23-40,C,D,E,Fx75-89,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_27dRORB-R_v2	A,Bx23-40,C,D,E,F,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_79dCRX-F,113dCRX-F_v3	A,B,C,D,E,Fx75-89,G,Hx109-123,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_79dCRX-F_v3	A,B,C,D,E,Fx75-89,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer1-23Scramble2	Ax0-23,B,C,D,E,F,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer1-23Scramble4	Ax0-23,B,C,D,E,F,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer124-143Scramble1	A,B,C,D,E,F,G,H,Ix123-143
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer124-143Scramble3	A,B,C,D,E,F,G,H,Ix123-143
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer124-143Scramble5	A,B,C,D,E,F,G,H,Ix123-143
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer124-164Scramble1	A,B,C,D,E,F,G,H,Ix123-164
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer124-164Scramble3	A,B,C,D,E,F,G,H,Ix123-164
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer124-164Scramble5	A,B,C,D,E,F,G,H,Ix123-164
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer134-153Scramble2	A,B,C,D,E,F,G,H,Ix133-153
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer134-153Scramble4	A,B,C,D,E,F,G,H,Ix133-153
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer144-163Scramble1	A,B,C,D,E,F,G,H,Ix143-163
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer144-163Scramble3	A,B,C,D,E,F,G,H,Ix143-163
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer144-163Scramble5	A,B,C,D,E,F,G,H,Ix143-163
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer145-164Scramble2	A,B,C,D,E,F,G,H,Ix144-164
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer145-164Scramble4	A,B,C,D,E,F,G,H,Ix144-164
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer41-60Scramble2	A,B,C,Dx40-47,Ex47-60,F,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer41-60Scramble4	A,B,C,Dx40-47,Ex47-60,F,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer41-75Scramble1	A,B,C,Dx40-47,Ex47-71,Fx71-75,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer41-75Scramble3	A,B,C,Dx40-47,Ex47-71,Fx71-75,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer41-75Scramble5	A,B,C,Dx40-47,Ex47-71,Fx71-75,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer51-70Scramble1	A,B,C,D,Ex50-70,F,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer51-70Scramble3	A,B,C,D,Ex50-70,F,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer51-70Scramble5	A,B,C,D,Ex50-70,F,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer56-75Scramble2	A,B,C,D,Ex55-71,Fx71-75,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer56-75Scramble4	A,B,C,D,Ex55-71,Fx71-75,G,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer90-109Scramble2	A,B,C,D,E,F,Gx89-109,H,I
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_spacer90-109Scramble4	A,B,C,D,E,F,Gx89-109,H,I
chr7-16693883-16694047_CPRN	chr7-16693883-16694047_CPRN_WT;HAND_moveDH	a,b,c,h,e,f,g,d,i
chr7-16693883-16694047_CPRN	chr7-16693883-16694047_CPRN_WT;HAND_moveDH-swapBF	a,B,c,h,e,F,g,d,i
chr7-16693883-16694047_CPRN	chr7-16693883-16694047_CPRN_WT;HAND_swapA	A,b,c,d,e,f,g,h,i
chr7-16693883-16694047_CPRN	chr7-16693883-16694047_CPRN_WT;HAND_swapAE	A,b,c,d,E,f,g,h,i
chr7-16693883-16694047_CPRN	chr7-16693883-16694047_CPRN_WT;HAND_swapAEG	A,b,c,d,E,f,G,h,i
chr7-16693883-16694047_CPRN	chr7-16693883-16694047_CPRN_WT;HAND_swapAEGI	A,b,c,d,E,f,G,h,I
chr7-16693883-16694047_CPRN	chr7-16693883-16694047_CPRN_WT;HAND_swapAEI	A,b,c,d,E,f,g,h,I
chr7-16693883-16694047_CPRN	chr7-16693883-16694047_CPRN_WT;HAND_swapAG	A,b,c,d,e,f,G,h,i
chr7-16693883-16694047_CPRN	chr7-16693883-16694047_CPRN_WT;HAND_swapAGI	A,b,c,d,e,f,G,h,I
chr7-16693883-16694047_CPRN	chr7-16693883-16694047_CPRN_WT;HAND_swapAI	A,b,c,d,e,f,g,h,I
chr7-16693883-16694047_CPRN	chr7-16693883-16694047_CPRN_WT;HAND_swapBF	a,B,c,d,e,F,g,h,i
chr7-16693883-16694047_CPRN	chr7-16693883-16694047_CPRN_WT;HAND_swapBFDH	a,B,c,D,e,F,g,H,i
chr7-16693883-16694047_CPRN	chr7-16693883-16694047_CPRN_WT;HAND_swapDH	a,b,c,D,e,f,g,H,i
chr7-16693883-16694047_CPRN	chr7-16693883-16694047_CPRN_WT;HAND_swapE	a,b,c,d,E,f,g,h,i
chr7-16693883-16694047_CPRN	chr7-16693883-16694047_CPRN_WT;HAND_swapEG	a,b,c,d,E,f,G,h,i
chr7-16693883-16694047_CPRN	chr7-16693883-16694047_CPRN_WT;HAND_swapEGI	a,b,c,d,E,f,G,h,I
chr7-16693883-16694047_CPRN	chr7-16693883-16694047_CPRN_WT;HAND_swapEI	a,b,c,d,E,f,g,h,I
chr7-16693883-16694047_CPRN	chr7-16693883-16694047_CPRN_WT;HAND_swapG	a,b,c,d,e,f,G,h,i
chr7-16693883-16694047_CPRN	chr7-16693883-16694047_CPRN_WT;HAND_swapGI	a,b,c,d,e,f,G,h,I
